SiteNumber,IslandCode,IslandName,SiteCode,SiteName,SurveyYear,CommonName,ScientificName,ReserveStatus,Reference,Mean_Density
32,AN,Anacapa Island,EFC,East Fish Camp,2011,"blue rockfish, juvenile",Sebastes mystinus,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2011,"California sheephead, female",Semicossyphus pulcher,Outside,TRUE,0.0067
32,AN,Anacapa Island,EFC,East Fish Camp,2011,"California sheephead, juvenile",Semicossyphus pulcher,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2011,"California sheephead, male",Semicossyphus pulcher,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2011,"garibaldi, adult",Hypsypops rubicundus,Outside,TRUE,0.01
32,AN,Anacapa Island,EFC,East Fish Camp,2011,"garibaldi, juvenile",Hypsypops rubicundus,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2011,"kelp bass, adult",Paralabrax clathratus,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2011,"kelp bass, juvenile",Paralabrax clathratus,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2011,"kelp rockfish, adult",Sebastes atrovirens,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2011,"kelp rockfish, juvenile",Sebastes atrovirens,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2011,"olive rockfish, adult",Sebastes serranoides,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2011,"olive rockfish, juvenile",Sebastes serranoides,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2011,"opaleye, adult",Girella nigricans,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2011,"opaleye, juvenile",Girella nigricans,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2011,"pile perch, adult",Rhacochilus vacca,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2011,"pile perch, juvenile",Rhacochilus vacca,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2011,"rock wrasse, female",Halichoeres semicinctus,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2011,"rock wrasse, male",Halichoeres semicinctus,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2011,"senorita, adult",Oxyjulis californica,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2011,"senorita, juvenile",Oxyjulis californica,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2011,"striped surfperch, adult",Embiotoca lateralis,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2011,"striped surfperch, juvenile",Embiotoca lateralis,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2012,"black surfperch, adult",Embiotoca jacksoni,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2012,"black surfperch, juvenile",Embiotoca jacksoni,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2012,"blacksmith, adult",Chromis punctipinnis,Outside,TRUE,0.0067
32,AN,Anacapa Island,EFC,East Fish Camp,2012,"blacksmith, juvenile",Chromis punctipinnis,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2012,"blue rockfish, adult",Sebastes mystinus,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2012,"blue rockfish, juvenile",Sebastes mystinus,Outside,TRUE,0.01
32,AN,Anacapa Island,EFC,East Fish Camp,2012,"California sheephead, female",Semicossyphus pulcher,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2012,"California sheephead, juvenile",Semicossyphus pulcher,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2012,"California sheephead, male",Semicossyphus pulcher,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2012,"garibaldi, adult",Hypsypops rubicundus,Outside,TRUE,0.0033
32,AN,Anacapa Island,EFC,East Fish Camp,2012,"garibaldi, juvenile",Hypsypops rubicundus,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2012,"kelp bass, adult",Paralabrax clathratus,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2012,"kelp bass, juvenile",Paralabrax clathratus,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2012,"kelp rockfish, adult",Sebastes atrovirens,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2012,"kelp rockfish, juvenile",Sebastes atrovirens,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2012,"olive rockfish, adult",Sebastes serranoides,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2012,"olive rockfish, juvenile",Sebastes serranoides,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2012,"opaleye, adult",Girella nigricans,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2012,"opaleye, juvenile",Girella nigricans,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2012,"pile perch, adult",Rhacochilus vacca,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2012,"pile perch, juvenile",Rhacochilus vacca,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2012,"rock wrasse, female",Halichoeres semicinctus,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2012,"rock wrasse, male",Halichoeres semicinctus,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2012,"senorita, adult",Oxyjulis californica,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2012,"senorita, juvenile",Oxyjulis californica,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2012,"striped surfperch, adult",Embiotoca lateralis,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2012,"striped surfperch, juvenile",Embiotoca lateralis,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2013,"black surfperch, adult",Embiotoca jacksoni,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2013,"black surfperch, juvenile",Embiotoca jacksoni,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2013,"blacksmith, adult",Chromis punctipinnis,Outside,TRUE,0.025
32,AN,Anacapa Island,EFC,East Fish Camp,2013,"blacksmith, juvenile",Chromis punctipinnis,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2013,"blue rockfish, adult",Sebastes mystinus,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2013,"blue rockfish, juvenile",Sebastes mystinus,Outside,TRUE,0.13
32,AN,Anacapa Island,EFC,East Fish Camp,2013,"California sheephead, female",Semicossyphus pulcher,Outside,TRUE,0.0017
32,AN,Anacapa Island,EFC,East Fish Camp,2013,"California sheephead, juvenile",Semicossyphus pulcher,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2013,"California sheephead, male",Semicossyphus pulcher,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2013,"garibaldi, adult",Hypsypops rubicundus,Outside,TRUE,0.005
32,AN,Anacapa Island,EFC,East Fish Camp,2013,"garibaldi, juvenile",Hypsypops rubicundus,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2013,"kelp bass, adult",Paralabrax clathratus,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2013,"kelp bass, juvenile",Paralabrax clathratus,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2013,"kelp rockfish, adult",Sebastes atrovirens,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2013,"kelp rockfish, juvenile",Sebastes atrovirens,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2013,"olive rockfish, adult",Sebastes serranoides,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2013,"olive rockfish, juvenile",Sebastes serranoides,Outside,TRUE,0.0083
32,AN,Anacapa Island,EFC,East Fish Camp,2013,"opaleye, adult",Girella nigricans,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2013,"opaleye, juvenile",Girella nigricans,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2013,"pile perch, adult",Rhacochilus vacca,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2013,"pile perch, juvenile",Rhacochilus vacca,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2013,"rock wrasse, female",Halichoeres semicinctus,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2013,"rock wrasse, male",Halichoeres semicinctus,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2013,"senorita, adult",Oxyjulis californica,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2013,"senorita, juvenile",Oxyjulis californica,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2013,"striped surfperch, adult",Embiotoca lateralis,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2013,"striped surfperch, juvenile",Embiotoca lateralis,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2014,"black surfperch, adult",Embiotoca jacksoni,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2014,"black surfperch, juvenile",Embiotoca jacksoni,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2014,"blacksmith, adult",Chromis punctipinnis,Outside,TRUE,0.125
32,AN,Anacapa Island,EFC,East Fish Camp,2014,"blacksmith, juvenile",Chromis punctipinnis,Outside,TRUE,1.5417
32,AN,Anacapa Island,EFC,East Fish Camp,2014,"blue rockfish, adult",Sebastes mystinus,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2014,"blue rockfish, juvenile",Sebastes mystinus,Outside,TRUE,0.0083
32,AN,Anacapa Island,EFC,East Fish Camp,2014,"California sheephead, female",Semicossyphus pulcher,Outside,TRUE,0.0017
32,AN,Anacapa Island,EFC,East Fish Camp,2014,"California sheephead, juvenile",Semicossyphus pulcher,Outside,TRUE,0.0017
32,AN,Anacapa Island,EFC,East Fish Camp,2014,"California sheephead, male",Semicossyphus pulcher,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2014,"garibaldi, adult",Hypsypops rubicundus,Outside,TRUE,0.01
32,AN,Anacapa Island,EFC,East Fish Camp,2014,"garibaldi, juvenile",Hypsypops rubicundus,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2014,"kelp bass, adult",Paralabrax clathratus,Outside,TRUE,0.0083
32,AN,Anacapa Island,EFC,East Fish Camp,2014,"kelp bass, juvenile",Paralabrax clathratus,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2014,"kelp rockfish, adult",Sebastes atrovirens,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2014,"kelp rockfish, juvenile",Sebastes atrovirens,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2014,"olive rockfish, adult",Sebastes serranoides,Outside,TRUE,0.0017
32,AN,Anacapa Island,EFC,East Fish Camp,2014,"olive rockfish, juvenile",Sebastes serranoides,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2014,"opaleye, adult",Girella nigricans,Outside,TRUE,0.0067
32,AN,Anacapa Island,EFC,East Fish Camp,2014,"opaleye, juvenile",Girella nigricans,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2014,"pile perch, adult",Rhacochilus vacca,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2014,"pile perch, juvenile",Rhacochilus vacca,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2014,"rock wrasse, female",Halichoeres semicinctus,Outside,TRUE,0.005
32,AN,Anacapa Island,EFC,East Fish Camp,2014,"rock wrasse, male",Halichoeres semicinctus,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2014,"senorita, adult",Oxyjulis californica,Outside,TRUE,0.115
32,AN,Anacapa Island,EFC,East Fish Camp,2014,"senorita, juvenile",Oxyjulis californica,Outside,TRUE,0.0067
32,AN,Anacapa Island,EFC,East Fish Camp,2014,"striped surfperch, adult",Embiotoca lateralis,Outside,TRUE,0.0017
32,AN,Anacapa Island,EFC,East Fish Camp,2014,"striped surfperch, juvenile",Embiotoca lateralis,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2015,"black surfperch, adult",Embiotoca jacksoni,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2015,"black surfperch, juvenile",Embiotoca jacksoni,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2015,"blacksmith, adult",Chromis punctipinnis,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2015,"blacksmith, juvenile",Chromis punctipinnis,Outside,TRUE,1.5833
32,AN,Anacapa Island,EFC,East Fish Camp,2015,"blue rockfish, adult",Sebastes mystinus,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2015,"blue rockfish, juvenile",Sebastes mystinus,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2015,"California sheephead, female",Semicossyphus pulcher,Outside,TRUE,0.0083
32,AN,Anacapa Island,EFC,East Fish Camp,2015,"California sheephead, juvenile",Semicossyphus pulcher,Outside,TRUE,0.02
32,AN,Anacapa Island,EFC,East Fish Camp,2015,"California sheephead, male",Semicossyphus pulcher,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2015,"garibaldi, adult",Hypsypops rubicundus,Outside,TRUE,0.0067
32,AN,Anacapa Island,EFC,East Fish Camp,2015,"garibaldi, juvenile",Hypsypops rubicundus,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2015,"kelp bass, adult",Paralabrax clathratus,Outside,TRUE,0.0267
32,AN,Anacapa Island,EFC,East Fish Camp,2015,"kelp bass, juvenile",Paralabrax clathratus,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2015,"kelp rockfish, adult",Sebastes atrovirens,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2015,"kelp rockfish, juvenile",Sebastes atrovirens,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2015,"olive rockfish, adult",Sebastes serranoides,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2015,"olive rockfish, juvenile",Sebastes serranoides,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2015,"opaleye, adult",Girella nigricans,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2015,"opaleye, juvenile",Girella nigricans,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2015,"pile perch, adult",Rhacochilus vacca,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2015,"pile perch, juvenile",Rhacochilus vacca,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2015,"rock wrasse, female",Halichoeres semicinctus,Outside,TRUE,0.0317
32,AN,Anacapa Island,EFC,East Fish Camp,2015,"rock wrasse, male",Halichoeres semicinctus,Outside,TRUE,0.005
32,AN,Anacapa Island,EFC,East Fish Camp,2015,"senorita, adult",Oxyjulis californica,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2015,"senorita, juvenile",Oxyjulis californica,Outside,TRUE,0.0717
32,AN,Anacapa Island,EFC,East Fish Camp,2015,"striped surfperch, adult",Embiotoca lateralis,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2015,"striped surfperch, juvenile",Embiotoca lateralis,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2016,"black surfperch, adult",Embiotoca jacksoni,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2016,"black surfperch, juvenile",Embiotoca jacksoni,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2016,"blacksmith, adult",Chromis punctipinnis,Outside,TRUE,0.3167
32,AN,Anacapa Island,EFC,East Fish Camp,2016,"blacksmith, juvenile",Chromis punctipinnis,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2016,"blue rockfish, adult",Sebastes mystinus,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2016,"blue rockfish, juvenile",Sebastes mystinus,Outside,TRUE,0.01
32,AN,Anacapa Island,EFC,East Fish Camp,2016,"California sheephead, female",Semicossyphus pulcher,Outside,TRUE,0.0617
32,AN,Anacapa Island,EFC,East Fish Camp,2016,"California sheephead, juvenile",Semicossyphus pulcher,Outside,TRUE,0.0317
32,AN,Anacapa Island,EFC,East Fish Camp,2016,"California sheephead, male",Semicossyphus pulcher,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2016,"garibaldi, adult",Hypsypops rubicundus,Outside,TRUE,0.01
32,AN,Anacapa Island,EFC,East Fish Camp,2016,"garibaldi, juvenile",Hypsypops rubicundus,Outside,TRUE,0.005
32,AN,Anacapa Island,EFC,East Fish Camp,2016,"kelp bass, adult",Paralabrax clathratus,Outside,TRUE,0.0067
32,AN,Anacapa Island,EFC,East Fish Camp,2016,"kelp bass, juvenile",Paralabrax clathratus,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2016,"kelp rockfish, adult",Sebastes atrovirens,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2016,"kelp rockfish, juvenile",Sebastes atrovirens,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2016,"olive rockfish, adult",Sebastes serranoides,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2016,"olive rockfish, juvenile",Sebastes serranoides,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2016,"opaleye, adult",Girella nigricans,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2016,"opaleye, juvenile",Girella nigricans,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2016,"pile perch, adult",Rhacochilus vacca,Outside,TRUE,0.0033
32,AN,Anacapa Island,EFC,East Fish Camp,2016,"pile perch, juvenile",Rhacochilus vacca,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2016,"rock wrasse, female",Halichoeres semicinctus,Outside,TRUE,0.0033
32,AN,Anacapa Island,EFC,East Fish Camp,2016,"rock wrasse, male",Halichoeres semicinctus,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2016,"senorita, adult",Oxyjulis californica,Outside,TRUE,0.0083
32,AN,Anacapa Island,EFC,East Fish Camp,2016,"senorita, juvenile",Oxyjulis californica,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2016,"striped surfperch, adult",Embiotoca lateralis,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2016,"striped surfperch, juvenile",Embiotoca lateralis,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2017,"black surfperch, adult",Embiotoca jacksoni,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2017,"black surfperch, juvenile",Embiotoca jacksoni,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2017,"blacksmith, adult",Chromis punctipinnis,Outside,TRUE,0.1717
32,AN,Anacapa Island,EFC,East Fish Camp,2017,"blacksmith, juvenile",Chromis punctipinnis,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2017,"blue rockfish, adult",Sebastes mystinus,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2017,"blue rockfish, juvenile",Sebastes mystinus,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2017,"California sheephead, female",Semicossyphus pulcher,Outside,TRUE,0.0283
32,AN,Anacapa Island,EFC,East Fish Camp,2017,"California sheephead, juvenile",Semicossyphus pulcher,Outside,TRUE,0.0017
32,AN,Anacapa Island,EFC,East Fish Camp,2017,"California sheephead, male",Semicossyphus pulcher,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2017,"garibaldi, adult",Hypsypops rubicundus,Outside,TRUE,0.01
32,AN,Anacapa Island,EFC,East Fish Camp,2017,"garibaldi, juvenile",Hypsypops rubicundus,Outside,TRUE,0.0183
32,AN,Anacapa Island,EFC,East Fish Camp,2017,"kelp bass, adult",Paralabrax clathratus,Outside,TRUE,0.0067
32,AN,Anacapa Island,EFC,East Fish Camp,2017,"kelp bass, juvenile",Paralabrax clathratus,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2017,"kelp rockfish, adult",Sebastes atrovirens,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2017,"kelp rockfish, juvenile",Sebastes atrovirens,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2017,"olive rockfish, adult",Sebastes serranoides,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2017,"olive rockfish, juvenile",Sebastes serranoides,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2017,"opaleye, adult",Girella nigricans,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2017,"opaleye, juvenile",Girella nigricans,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2017,"pile perch, adult",Rhacochilus vacca,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2017,"pile perch, juvenile",Rhacochilus vacca,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2017,"rock wrasse, female",Halichoeres semicinctus,Outside,TRUE,0.015
32,AN,Anacapa Island,EFC,East Fish Camp,2017,"rock wrasse, male",Halichoeres semicinctus,Outside,TRUE,0.0067
32,AN,Anacapa Island,EFC,East Fish Camp,2017,"senorita, adult",Oxyjulis californica,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2017,"senorita, juvenile",Oxyjulis californica,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2017,"striped surfperch, adult",Embiotoca lateralis,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2017,"striped surfperch, juvenile",Embiotoca lateralis,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2018,"black surfperch, adult",Embiotoca jacksoni,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2018,"black surfperch, juvenile",Embiotoca jacksoni,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2018,"blacksmith, adult",Chromis punctipinnis,Outside,TRUE,0.0017
32,AN,Anacapa Island,EFC,East Fish Camp,2018,"blacksmith, juvenile",Chromis punctipinnis,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2018,"blue rockfish, adult",Sebastes mystinus,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2018,"blue rockfish, juvenile",Sebastes mystinus,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2018,"California sheephead, female",Semicossyphus pulcher,Outside,TRUE,0.0067
32,AN,Anacapa Island,EFC,East Fish Camp,2018,"California sheephead, juvenile",Semicossyphus pulcher,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2018,"California sheephead, male",Semicossyphus pulcher,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2018,"garibaldi, adult",Hypsypops rubicundus,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2018,"garibaldi, juvenile",Hypsypops rubicundus,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2018,"garibaldi, subadult",Hypsypops rubicundus,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2018,"kelp bass, adult",Paralabrax clathratus,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2018,"kelp bass, juvenile",Paralabrax clathratus,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2018,"kelp rockfish, adult",Sebastes atrovirens,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2018,"kelp rockfish, juvenile",Sebastes atrovirens,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2018,"olive rockfish, adult",Sebastes serranoides,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2018,"olive rockfish, juvenile",Sebastes serranoides,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2018,"opaleye, adult",Girella nigricans,Outside,TRUE,0
32,AN,Anacapa Island,EFC,East Fish Camp,2018,"opaleye, juvenile",Girella nigricans,Outside,TRUE,0
