SiteNumber,IslandCode,IslandName,SiteCode,SiteName,SurveyYear,Species,ScientificName,CommonName,ReserveStatus,Reference,Date,Area_Surveyed,Total_Count,Percent_Cover,SD,SE
21,SM,San Miguel Island,MM,Miracle Mile,2003,13002,Miscellaneous Invertebrates excluding Ophiothrix spiculata,Miscellaneous Invertebrates excluding Ophiothrix spiculata,Outside,FALSE,2003-09-08,600,28,4.67,0.9472,0.0387
21,SM,San Miguel Island,MM,Miracle Mile,2003,15001,Bare Substrate,Bare Substrate,Outside,FALSE,2003-09-08,600,78,13,2.0527,0.0838
21,SM,San Miguel Island,MM,Miracle Mile,2003,15002,Rock,Rock,Outside,FALSE,2003-09-08,600,503,83.83,2.3657,0.0966
21,SM,San Miguel Island,MM,Miracle Mile,2003,15003,Cobble,Cobble,Outside,FALSE,2003-09-08,600,34,5.67,1.5662,0.0639
21,SM,San Miguel Island,MM,Miracle Mile,2003,15004,Sand,Sand,Outside,FALSE,2003-09-08,600,63,10.5,1.7985,0.0734
21,SM,San Miguel Island,MM,Miracle Mile,2005,1001,Chlorophyta,green algae,Outside,FALSE,2005-08-08,600,1,0.16999999999999998,0.1291,0.0053
21,SM,San Miguel Island,MM,Miracle Mile,2005,2001,Phaeophyta,brown algae (miscellaneous),Outside,FALSE,2005-08-08,600,8,1.3299999999999998,0.4682,0.0191
21,SM,San Miguel Island,MM,Miracle Mile,2005,2003,Desmarestia,acid weed,Outside,FALSE,2005-08-08,600,0,0,0,0
21,SM,San Miguel Island,MM,Miracle Mile,2005,2007,Cystoseira,bladder chain kelp,Outside,FALSE,2005-08-08,600,6,1,0.5431,0.0222
21,SM,San Miguel Island,MM,Miracle Mile,2005,2010,Macrocystis pyrifera,"giant kelp, all",Outside,FALSE,2005-08-08,600,85,14.17,2.6952,0.11
21,SM,San Miguel Island,MM,Miracle Mile,2005,2012,Eisenia arborea,"Southern sea palm, all",Outside,FALSE,2005-08-08,600,219,36.5,4.325,0.1766
21,SM,San Miguel Island,MM,Miracle Mile,2005,2013,Pterygophora californica,"California sea palm, all",Outside,FALSE,2005-08-08,600,56,9.33,1.5168,0.0619
21,SM,San Miguel Island,MM,Miracle Mile,2005,2014,Laminaria farlowii,"oar weed, all",Outside,FALSE,2005-08-08,600,0,0,0,0
21,SM,San Miguel Island,MM,Miracle Mile,2005,3001,Rhodophyta,red algae (miscellaneous),Outside,FALSE,2005-08-08,600,295,49.17,3.217,0.1313
21,SM,San Miguel Island,MM,Miracle Mile,2005,3002,articulated coralline algae,articulated coralline algae,Outside,FALSE,2005-08-08,600,147,24.5,2.0865,0.0852
21,SM,San Miguel Island,MM,Miracle Mile,2005,3003,encrusting coralline algae,encrusting coralline algae,Outside,FALSE,2005-08-08,600,219,36.5,2.0816,0.085
21,SM,San Miguel Island,MM,Miracle Mile,2005,3004,Gelidium,agar weed,Outside,FALSE,2005-08-08,600,0,0,0,0
21,SM,San Miguel Island,MM,Miracle Mile,2005,3005,Gigartina,sea tongue,Outside,FALSE,2005-08-08,600,29,4.83,0.8732,0.0356
21,SM,San Miguel Island,MM,Miracle Mile,2005,4001,Plantae,miscellaneous plants (ie: diatoms),Outside,FALSE,2005-08-08,600,0,0,0,0
21,SM,San Miguel Island,MM,Miracle Mile,2005,5001,Porifera,sponges,Outside,FALSE,2005-08-08,600,41,6.83,1.157,0.0472
21,SM,San Miguel Island,MM,Miracle Mile,2005,6003,Corynactis californicus,club-tipped anemone,Outside,FALSE,2005-08-08,600,1,0.16999999999999998,0.1291,0.0053
21,SM,San Miguel Island,MM,Miracle Mile,2005,6004,Balanophyllia elegans,orange cup coral,Outside,FALSE,2005-08-08,600,7,1.17,0.4155,0.017
21,SM,San Miguel Island,MM,Miracle Mile,2005,6005,Astrangia lajollaensis,La Jolla cup coral,Outside,FALSE,2005-08-08,600,0,0,0,0
21,SM,San Miguel Island,MM,Miracle Mile,2005,7001,Diopatra ornata,ornate tube worm,Outside,FALSE,2005-08-08,600,1,0.16999999999999998,0.1291,0.0053
21,SM,San Miguel Island,MM,Miracle Mile,2005,7002,Phragmatopoma californica,colonial sand-tube worm,Outside,FALSE,2005-08-08,600,17,2.83,1.0907,0.0445
21,SM,San Miguel Island,MM,Miracle Mile,2005,9001,Serpulorbis squamigerus,scaled wormsnail,Outside,FALSE,2005-08-08,600,0,0,0,0
21,SM,San Miguel Island,MM,Miracle Mile,2005,10001,Bryozoa,bryozoans (miscellaneous),Outside,FALSE,2005-08-08,600,45,7.5,0.9677,0.0395
21,SM,San Miguel Island,MM,Miracle Mile,2005,10002,Diaperoecia californica,Southern staghorn bryozoan,Outside,FALSE,2005-08-08,600,0,0,0,0
21,SM,San Miguel Island,MM,Miracle Mile,2005,11008,Pachythyone rubra,aggregated red sea cucumber,Outside,FALSE,2005-08-08,600,0,0,0,0
21,SM,San Miguel Island,MM,Miracle Mile,2005,11010,Ophiothrix spiculata,spiny brittle star,Outside,FALSE,2005-08-08,600,0,0,0,0
21,SM,San Miguel Island,MM,Miracle Mile,2005,12001,Tunicata,tunicates,Outside,FALSE,2005-08-08,600,57,9.5,1.0321,0.0421
21,SM,San Miguel Island,MM,Miracle Mile,2005,13002,Miscellaneous Invertebrates excluding Ophiothrix spiculata,Miscellaneous Invertebrates excluding Ophiothrix spiculata,Outside,FALSE,2005-08-08,600,53,8.83,1.1658,0.0476
21,SM,San Miguel Island,MM,Miracle Mile,2005,15001,Bare Substrate,Bare Substrate,Outside,FALSE,2005-08-08,600,50,8.33,1.906,0.0778
21,SM,San Miguel Island,MM,Miracle Mile,2005,15002,Rock,Rock,Outside,FALSE,2005-08-08,600,529,88.17,2.3685,0.0967
21,SM,San Miguel Island,MM,Miracle Mile,2005,15003,Cobble,Cobble,Outside,FALSE,2005-08-08,600,23,3.83,1.01,0.0412
21,SM,San Miguel Island,MM,Miracle Mile,2005,15004,Sand,Sand,Outside,FALSE,2005-08-08,600,48,8,1.9116,0.078
21,SM,San Miguel Island,MM,Miracle Mile,2006,1001,Chlorophyta,green algae,Outside,FALSE,2006-09-11,600,1,0.16999999999999998,0.1291,0.0053
21,SM,San Miguel Island,MM,Miracle Mile,2006,2001,Phaeophyta,brown algae (miscellaneous),Outside,FALSE,2006-09-11,600,8,1.3299999999999998,0.5031,0.0205
21,SM,San Miguel Island,MM,Miracle Mile,2006,2003,Desmarestia,acid weed,Outside,FALSE,2006-09-11,600,11,1.83,0.6507,0.0266
21,SM,San Miguel Island,MM,Miracle Mile,2006,2007,Cystoseira,bladder chain kelp,Outside,FALSE,2006-09-11,600,23,3.83,1.2768,0.0521
21,SM,San Miguel Island,MM,Miracle Mile,2006,2010,Macrocystis pyrifera,"giant kelp, all",Outside,FALSE,2006-09-11,600,109,18.17,2.9371,0.1199
21,SM,San Miguel Island,MM,Miracle Mile,2006,2012,Eisenia arborea,"Southern sea palm, all",Outside,FALSE,2006-09-11,600,254,42.33,3.9203,0.16
21,SM,San Miguel Island,MM,Miracle Mile,2006,2013,Pterygophora californica,"California sea palm, all",Outside,FALSE,2006-09-11,600,84,14.000000000000002,2.1955,0.0896
21,SM,San Miguel Island,MM,Miracle Mile,2006,2014,Laminaria farlowii,"oar weed, all",Outside,FALSE,2006-09-11,600,0,0,0,0
21,SM,San Miguel Island,MM,Miracle Mile,2006,3001,Rhodophyta,red algae (miscellaneous),Outside,FALSE,2006-09-11,600,432,72,2.8092,0.1147
21,SM,San Miguel Island,MM,Miracle Mile,2006,3002,articulated coralline algae,articulated coralline algae,Outside,FALSE,2006-09-11,600,263,43.830000000000005,3.0868,0.126
21,SM,San Miguel Island,MM,Miracle Mile,2006,3003,encrusting coralline algae,encrusting coralline algae,Outside,FALSE,2006-09-11,600,139,23.169999999999998,1.7222,0.0703
21,SM,San Miguel Island,MM,Miracle Mile,2006,3004,Gelidium,agar weed,Outside,FALSE,2006-09-11,600,0,0,0,0
21,SM,San Miguel Island,MM,Miracle Mile,2006,3005,Gigartina,sea tongue,Outside,FALSE,2006-09-11,600,44,7.33,1.5279,0.0624
21,SM,San Miguel Island,MM,Miracle Mile,2006,4001,Plantae,miscellaneous plants (ie: diatoms),Outside,FALSE,2006-09-11,600,0,0,0,0
21,SM,San Miguel Island,MM,Miracle Mile,2006,5001,Porifera,sponges,Outside,FALSE,2006-09-11,600,30,5,0.8537,0.0349
21,SM,San Miguel Island,MM,Miracle Mile,2006,6003,Corynactis californicus,club-tipped anemone,Outside,FALSE,2006-09-11,600,2,0.33,0.181,0.0074
21,SM,San Miguel Island,MM,Miracle Mile,2006,6004,Balanophyllia elegans,orange cup coral,Outside,FALSE,2006-09-11,600,2,0.33,0.181,0.0074
21,SM,San Miguel Island,MM,Miracle Mile,2006,6005,Astrangia lajollaensis,La Jolla cup coral,Outside,FALSE,2006-09-11,600,0,0,0,0
21,SM,San Miguel Island,MM,Miracle Mile,2006,7001,Diopatra ornata,ornate tube worm,Outside,FALSE,2006-09-11,600,3,0.5,0.2198,0.009
21,SM,San Miguel Island,MM,Miracle Mile,2006,7002,Phragmatopoma californica,colonial sand-tube worm,Outside,FALSE,2006-09-11,600,1,0.16999999999999998,0.1291,0.0053
21,SM,San Miguel Island,MM,Miracle Mile,2006,9001,Serpulorbis squamigerus,scaled wormsnail,Outside,FALSE,2006-09-11,600,0,0,0,0
21,SM,San Miguel Island,MM,Miracle Mile,2006,10001,Bryozoa,bryozoans (miscellaneous),Outside,FALSE,2006-09-11,600,33,5.5,0.7686,0.0314
21,SM,San Miguel Island,MM,Miracle Mile,2006,10002,Diaperoecia californica,Southern staghorn bryozoan,Outside,FALSE,2006-09-11,600,0,0,0,0
21,SM,San Miguel Island,MM,Miracle Mile,2006,11008,Pachythyone rubra,aggregated red sea cucumber,Outside,FALSE,2006-09-11,600,0,0,0,0
21,SM,San Miguel Island,MM,Miracle Mile,2006,11010,Ophiothrix spiculata,spiny brittle star,Outside,FALSE,2006-09-11,600,0,0,0,0
21,SM,San Miguel Island,MM,Miracle Mile,2006,12001,Tunicata,tunicates,Outside,FALSE,2006-09-11,600,146,24.33,2.3819,0.0972
21,SM,San Miguel Island,MM,Miracle Mile,2006,13002,Miscellaneous Invertebrates excluding Ophiothrix spiculata,Miscellaneous Invertebrates excluding Ophiothrix spiculata,Outside,FALSE,2006-09-11,600,66,11,1.1889,0.0485
21,SM,San Miguel Island,MM,Miracle Mile,2006,15001,Bare Substrate,Bare Substrate,Outside,FALSE,2006-09-11,600,84,14.000000000000002,2.8356,0.1158
21,SM,San Miguel Island,MM,Miracle Mile,2006,15002,Rock,Rock,Outside,FALSE,2006-09-11,600,508,84.67,3.0613,0.125
21,SM,San Miguel Island,MM,Miracle Mile,2006,15003,Cobble,Cobble,Outside,FALSE,2006-09-11,600,53,8.83,2.2024,0.0899
21,SM,San Miguel Island,MM,Miracle Mile,2006,15004,Sand,Sand,Outside,FALSE,2006-09-11,600,39,6.5,1.745,0.0712
21,SM,San Miguel Island,MM,Miracle Mile,2007,1001,Chlorophyta,green algae,Outside,FALSE,2007-07-09,600,0,0,0,0
21,SM,San Miguel Island,MM,Miracle Mile,2007,2001,Phaeophyta,brown algae (miscellaneous),Outside,FALSE,2007-07-09,600,13,2.17,0.5237,0.0214
21,SM,San Miguel Island,MM,Miracle Mile,2007,2003,Desmarestia,acid weed,Outside,FALSE,2007-07-09,600,0,0,0,0
21,SM,San Miguel Island,MM,Miracle Mile,2007,2007,Cystoseira,bladder chain kelp,Outside,FALSE,2007-07-09,600,0,0,0,0
21,SM,San Miguel Island,MM,Miracle Mile,2007,2010,Macrocystis pyrifera,"giant kelp, all",Outside,FALSE,2007-07-09,600,95,15.83,2.4307,0.0992
21,SM,San Miguel Island,MM,Miracle Mile,2007,2012,Eisenia arborea,"Southern sea palm, all",Outside,FALSE,2007-07-09,600,166,27.67,3.3108,0.1352
21,SM,San Miguel Island,MM,Miracle Mile,2007,2013,Pterygophora californica,"California sea palm, all",Outside,FALSE,2007-07-09,600,81,13.5,2.7236,0.1112
21,SM,San Miguel Island,MM,Miracle Mile,2007,2014,Laminaria farlowii,"oar weed, all",Outside,FALSE,2007-07-09,600,0,0,0,0
21,SM,San Miguel Island,MM,Miracle Mile,2007,3001,Rhodophyta,red algae (miscellaneous),Outside,FALSE,2007-07-09,600,423,70.5,1.8451,0.0753
21,SM,San Miguel Island,MM,Miracle Mile,2007,3002,articulated coralline algae,articulated coralline algae,Outside,FALSE,2007-07-09,600,200,33.33,2.2823,0.0932
21,SM,San Miguel Island,MM,Miracle Mile,2007,3003,encrusting coralline algae,encrusting coralline algae,Outside,FALSE,2007-07-09,600,246,41,1.8011,0.0735
21,SM,San Miguel Island,MM,Miracle Mile,2007,3004,Gelidium,agar weed,Outside,FALSE,2007-07-09,600,4,0.67,0.2515,0.0103
21,SM,San Miguel Island,MM,Miracle Mile,2007,3005,Gigartina,sea tongue,Outside,FALSE,2007-07-09,600,20,3.3300000000000005,0.8165,0.0333
21,SM,San Miguel Island,MM,Miracle Mile,2007,4001,Plantae,miscellaneous plants (ie: diatoms),Outside,FALSE,2007-07-09,600,0,0,0,0
21,SM,San Miguel Island,MM,Miracle Mile,2007,5001,Porifera,sponges,Outside,FALSE,2007-07-09,600,53,8.83,0.9758,0.0398
21,SM,San Miguel Island,MM,Miracle Mile,2007,6003,Corynactis californicus,club-tipped anemone,Outside,FALSE,2007-07-09,600,2,0.33,0.181,0.0074
21,SM,San Miguel Island,MM,Miracle Mile,2007,6004,Balanophyllia elegans,orange cup coral,Outside,FALSE,2007-07-09,600,7,1.17,0.3237,0.0132
21,SM,San Miguel Island,MM,Miracle Mile,2007,6005,Astrangia lajollaensis,La Jolla cup coral,Outside,FALSE,2007-07-09,600,0,0,0,0
21,SM,San Miguel Island,MM,Miracle Mile,2007,7001,Diopatra ornata,ornate tube worm,Outside,FALSE,2007-07-09,600,8,1.3299999999999998,0.4305,0.0176
21,SM,San Miguel Island,MM,Miracle Mile,2007,7002,Phragmatopoma californica,colonial sand-tube worm,Outside,FALSE,2007-07-09,600,0,0,0,0
21,SM,San Miguel Island,MM,Miracle Mile,2007,9001,Serpulorbis squamigerus,scaled wormsnail,Outside,FALSE,2007-07-09,600,2,0.33,0.181,0.0074
21,SM,San Miguel Island,MM,Miracle Mile,2007,10001,Bryozoa,bryozoans (miscellaneous),Outside,FALSE,2007-07-09,600,135,22.5,1.569,0.0641
21,SM,San Miguel Island,MM,Miracle Mile,2007,10002,Diaperoecia californica,Southern staghorn bryozoan,Outside,FALSE,2007-07-09,600,0,0,0,0
21,SM,San Miguel Island,MM,Miracle Mile,2007,11008,Pachythyone rubra,aggregated red sea cucumber,Outside,FALSE,2007-07-09,600,0,0,0,0
21,SM,San Miguel Island,MM,Miracle Mile,2007,11010,Ophiothrix spiculata,spiny brittle star,Outside,FALSE,2007-07-09,600,0,0,0,0
21,SM,San Miguel Island,MM,Miracle Mile,2007,12001,Tunicata,tunicates,Outside,FALSE,2007-07-09,600,99,16.5,1.5051,0.0614
21,SM,San Miguel Island,MM,Miracle Mile,2007,13002,Miscellaneous Invertebrates excluding Ophiothrix spiculata,Miscellaneous Invertebrates excluding Ophiothrix spiculata,Outside,FALSE,2007-07-09,600,110,18.33,1.5641,0.0639
21,SM,San Miguel Island,MM,Miracle Mile,2007,15001,Bare Substrate,Bare Substrate,Outside,FALSE,2007-07-09,600,50,8.33,1.5532,0.0634
21,SM,San Miguel Island,MM,Miracle Mile,2007,15002,Rock,Rock,Outside,FALSE,2007-07-09,600,551,91.83,1.5997,0.0653
21,SM,San Miguel Island,MM,Miracle Mile,2007,15003,Cobble,Cobble,Outside,FALSE,2007-07-09,600,20,3.3300000000000005,0.8957,0.0366
21,SM,San Miguel Island,MM,Miracle Mile,2007,15004,Sand,Sand,Outside,FALSE,2007-07-09,600,29,4.83,1.3591,0.0555
21,SM,San Miguel Island,MM,Miracle Mile,2008,1001,Chlorophyta,green algae,Outside,FALSE,2008-10-20,600,0,0,0,0
21,SM,San Miguel Island,MM,Miracle Mile,2008,2001,Phaeophyta,brown algae (miscellaneous),Outside,FALSE,2008-10-20,600,0,0,0,0
21,SM,San Miguel Island,MM,Miracle Mile,2008,2003,Desmarestia,acid weed,Outside,FALSE,2008-10-20,600,0,0,0,0
21,SM,San Miguel Island,MM,Miracle Mile,2008,2007,Cystoseira,bladder chain kelp,Outside,FALSE,2008-10-20,600,3,0.5,0.2867,0.0117
21,SM,San Miguel Island,MM,Miracle Mile,2008,2010,Macrocystis pyrifera,"giant kelp, all",Outside,FALSE,2008-10-20,600,41,6.83,1.6823,0.0687
21,SM,San Miguel Island,MM,Miracle Mile,2008,2012,Eisenia arborea,"Southern sea palm, all",Outside,FALSE,2008-10-20,600,61,10.17,1.9614,0.0801
21,SM,San Miguel Island,MM,Miracle Mile,2008,2013,Pterygophora californica,"California sea palm, all",Outside,FALSE,2008-10-20,600,11,1.83,0.5672,0.0232
21,SM,San Miguel Island,MM,Miracle Mile,2008,2014,Laminaria farlowii,"oar weed, all",Outside,FALSE,2008-10-20,600,0,0,0,0
21,SM,San Miguel Island,MM,Miracle Mile,2008,3001,Rhodophyta,red algae (miscellaneous),Outside,FALSE,2008-10-20,600,194,32.33,2.1183,0.0865
21,SM,San Miguel Island,MM,Miracle Mile,2008,3002,articulated coralline algae,articulated coralline algae,Outside,FALSE,2008-10-20,600,100,16.669999999999998,1.7337,0.0708
21,SM,San Miguel Island,MM,Miracle Mile,2008,3003,encrusting coralline algae,encrusting coralline algae,Outside,FALSE,2008-10-20,600,138,23,1.5763,0.0644
21,SM,San Miguel Island,MM,Miracle Mile,2008,3004,Gelidium,agar weed,Outside,FALSE,2008-10-20,600,1,0.16999999999999998,0.1291,0.0053
21,SM,San Miguel Island,MM,Miracle Mile,2008,3005,Gigartina,sea tongue,Outside,FALSE,2008-10-20,600,41,6.83,1.0813,0.0441
21,SM,San Miguel Island,MM,Miracle Mile,2008,4001,Plantae,miscellaneous plants (ie: diatoms),Outside,FALSE,2008-10-20,600,0,0,0,0
21,SM,San Miguel Island,MM,Miracle Mile,2008,5001,Porifera,sponges,Outside,FALSE,2008-10-20,600,51,8.5,1.1907,0.0486
21,SM,San Miguel Island,MM,Miracle Mile,2008,6003,Corynactis californicus,club-tipped anemone,Outside,FALSE,2008-10-20,600,1,0.16999999999999998,0.1291,0.0053
21,SM,San Miguel Island,MM,Miracle Mile,2008,6004,Balanophyllia elegans,orange cup coral,Outside,FALSE,2008-10-20,600,1,0.16999999999999998,0.1291,0.0053
21,SM,San Miguel Island,MM,Miracle Mile,2008,6005,Astrangia lajollaensis,La Jolla cup coral,Outside,FALSE,2008-10-20,600,0,0,0,0
21,SM,San Miguel Island,MM,Miracle Mile,2008,7001,Diopatra ornata,ornate tube worm,Outside,FALSE,2008-10-20,600,4,0.67,0.2515,0.0103
21,SM,San Miguel Island,MM,Miracle Mile,2008,7002,Phragmatopoma californica,colonial sand-tube worm,Outside,FALSE,2008-10-20,600,44,7.33,1.287,0.0525
21,SM,San Miguel Island,MM,Miracle Mile,2008,9001,Serpulorbis squamigerus,scaled wormsnail,Outside,FALSE,2008-10-20,600,0,0,0,0
21,SM,San Miguel Island,MM,Miracle Mile,2008,10001,Bryozoa,bryozoans (miscellaneous),Outside,FALSE,2008-10-20,600,89,14.829999999999998,1.4081,0.0575
21,SM,San Miguel Island,MM,Miracle Mile,2008,10002,Diaperoecia californica,Southern staghorn bryozoan,Outside,FALSE,2008-10-20,600,0,0,0,0
21,SM,San Miguel Island,MM,Miracle Mile,2008,11008,Pachythyone rubra,aggregated red sea cucumber,Outside,FALSE,2008-10-20,600,0,0,0,0
21,SM,San Miguel Island,MM,Miracle Mile,2008,11010,Ophiothrix spiculata,spiny brittle star,Outside,FALSE,2008-10-20,600,0,0,0,0
21,SM,San Miguel Island,MM,Miracle Mile,2008,12001,Tunicata,tunicates,Outside,FALSE,2008-10-20,600,78,13,1.5104,0.0617
21,SM,San Miguel Island,MM,Miracle Mile,2008,13002,Miscellaneous Invertebrates excluding Ophiothrix spiculata,Miscellaneous Invertebrates excluding Ophiothrix spiculata,Outside,FALSE,2008-10-20,600,109,18.17,1.3715,0.056
21,SM,San Miguel Island,MM,Miracle Mile,2008,15001,Bare Substrate,Bare Substrate,Outside,FALSE,2008-10-20,600,75,12.5,2.2894,0.0935
21,SM,San Miguel Island,MM,Miracle Mile,2008,15002,Rock,Rock,Outside,FALSE,2008-10-20,600,522,87,2.3528,0.0961
21,SM,San Miguel Island,MM,Miracle Mile,2008,15003,Cobble,Cobble,Outside,FALSE,2008-10-20,600,47,7.829999999999999,1.5848,0.0647
21,SM,San Miguel Island,MM,Miracle Mile,2008,15004,Sand,Sand,Outside,FALSE,2008-10-20,600,31,5.17,1.2953,0.0529
21,SM,San Miguel Island,MM,Miracle Mile,2009,1001,Chlorophyta,green algae,Outside,FALSE,2009-07-13,600,1,0.16999999999999998,0.1291,0.0053
21,SM,San Miguel Island,MM,Miracle Mile,2009,2001,Phaeophyta,brown algae (miscellaneous),Outside,FALSE,2009-07-13,600,0,0,0,0
21,SM,San Miguel Island,MM,Miracle Mile,2009,2003,Desmarestia,acid weed,Outside,FALSE,2009-07-13,600,100,16.669999999999998,2.5556,0.1043
21,SM,San Miguel Island,MM,Miracle Mile,2009,2007,Cystoseira,bladder chain kelp,Outside,FALSE,2009-07-13,600,11,1.83,0.5365,0.0219
21,SM,San Miguel Island,MM,Miracle Mile,2009,2010,Macrocystis pyrifera,"giant kelp, all",Outside,FALSE,2009-07-13,600,105,17.5,3.0063,0.1227
21,SM,San Miguel Island,MM,Miracle Mile,2009,2012,Eisenia arborea,"Southern sea palm, all",Outside,FALSE,2009-07-13,600,93,15.5,2.9368,0.1199
21,SM,San Miguel Island,MM,Miracle Mile,2009,2013,Pterygophora californica,"California sea palm, all",Outside,FALSE,2009-07-13,600,9,1.5,0.6594,0.0269
21,SM,San Miguel Island,MM,Miracle Mile,2009,2014,Laminaria farlowii,"oar weed, all",Outside,FALSE,2009-07-13,600,0,0,0,0
21,SM,San Miguel Island,MM,Miracle Mile,2009,3001,Rhodophyta,red algae (miscellaneous),Outside,FALSE,2009-07-13,600,451,75.17,2.1978,0.0897
21,SM,San Miguel Island,MM,Miracle Mile,2009,3002,articulated coralline algae,articulated coralline algae,Outside,FALSE,2009-07-13,600,160,26.669999999999998,2.1524,0.0879
21,SM,San Miguel Island,MM,Miracle Mile,2009,3003,encrusting coralline algae,encrusting coralline algae,Outside,FALSE,2009-07-13,600,280,46.67,2.3337,0.0953
21,SM,San Miguel Island,MM,Miracle Mile,2009,3004,Gelidium,agar weed,Outside,FALSE,2009-07-13,600,0,0,0,0
21,SM,San Miguel Island,MM,Miracle Mile,2009,3005,Gigartina,sea tongue,Outside,FALSE,2009-07-13,600,21,3.5000000000000004,0.7552,0.0308
21,SM,San Miguel Island,MM,Miracle Mile,2009,4001,Plantae,miscellaneous plants (ie: diatoms),Outside,FALSE,2009-07-13,600,10,1.67,0.4185,0.0171
21,SM,San Miguel Island,MM,Miracle Mile,2009,5001,Porifera,sponges,Outside,FALSE,2009-07-13,600,61,10.17,1.4201,0.058
21,SM,San Miguel Island,MM,Miracle Mile,2009,6003,Corynactis californicus,club-tipped anemone,Outside,FALSE,2009-07-13,600,6,1,0.3542,0.0145
21,SM,San Miguel Island,MM,Miracle Mile,2009,6004,Balanophyllia elegans,orange cup coral,Outside,FALSE,2009-07-13,600,5,0.83,0.2787,0.0114
21,SM,San Miguel Island,MM,Miracle Mile,2009,6005,Astrangia lajollaensis,La Jolla cup coral,Outside,FALSE,2009-07-13,600,0,0,0,0
21,SM,San Miguel Island,MM,Miracle Mile,2009,7001,Diopatra ornata,ornate tube worm,Outside,FALSE,2009-07-13,600,3,0.5,0.2198,0.009
21,SM,San Miguel Island,MM,Miracle Mile,2009,7002,Phragmatopoma californica,colonial sand-tube worm,Outside,FALSE,2009-07-13,600,0,0,0,0
21,SM,San Miguel Island,MM,Miracle Mile,2009,9001,Serpulorbis squamigerus,scaled wormsnail,Outside,FALSE,2009-07-13,600,0,0,0,0
21,SM,San Miguel Island,MM,Miracle Mile,2009,10001,Bryozoa,bryozoans (miscellaneous),Outside,FALSE,2009-07-13,600,38,6.329999999999999,1.041,0.0425
21,SM,San Miguel Island,MM,Miracle Mile,2009,10002,Diaperoecia californica,Southern staghorn bryozoan,Outside,FALSE,2009-07-13,600,0,0,0,0
21,SM,San Miguel Island,MM,Miracle Mile,2009,11008,Pachythyone rubra,aggregated red sea cucumber,Outside,FALSE,2009-07-13,600,0,0,0,0
21,SM,San Miguel Island,MM,Miracle Mile,2009,11010,Ophiothrix spiculata,spiny brittle star,Outside,FALSE,2009-07-13,600,0,0,0,0
21,SM,San Miguel Island,MM,Miracle Mile,2009,12001,Tunicata,tunicates,Outside,FALSE,2009-07-13,600,72,12,1.4118,0.0576
21,SM,San Miguel Island,MM,Miracle Mile,2009,13002,Miscellaneous Invertebrates excluding Ophiothrix spiculata,Miscellaneous Invertebrates excluding Ophiothrix spiculata,Outside,FALSE,2009-07-13,600,35,5.83,0.9441,0.0385
21,SM,San Miguel Island,MM,Miracle Mile,2009,15001,Bare Substrate,Bare Substrate,Outside,FALSE,2009-07-13,600,58,9.67,2.0082,0.082
21,SM,San Miguel Island,MM,Miracle Mile,2009,15002,Rock,Rock,Outside,FALSE,2009-07-13,600,530,88.33,2.3374,0.0954
21,SM,San Miguel Island,MM,Miracle Mile,2009,15003,Cobble,Cobble,Outside,FALSE,2009-07-13,600,26,4.33,1.2125,0.0495
21,SM,San Miguel Island,MM,Miracle Mile,2009,15004,Sand,Sand,Outside,FALSE,2009-07-13,600,44,7.33,1.8027,0.0736
21,SM,San Miguel Island,MM,Miracle Mile,2010,1001,Chlorophyta,green algae,Outside,FALSE,2010-07-26,600,0,0,0,0
21,SM,San Miguel Island,MM,Miracle Mile,2010,2001,Phaeophyta,brown algae (miscellaneous),Outside,FALSE,2010-07-26,600,6,1,0.3992,0.0163
